Gene	Rho	P_val
WEE1	1.623e-01	2.974e-03
WISP3	-4.598e-02	4.029e-01
WNT7A	-1.042e-01	5.752e-02
WRN	6.284e-02	2.528e-01
WT1	8.309e-02	1.302e-01
XPA	4.747e-02	3.878e-01
XPC	-1.731e-01	1.519e-03
XPO1	6.531e-02	2.346e-01
XRCC1	-7.773e-02	1.570e-01
XRCC2	8.812e-03	8.727e-01
XRCC3	9.930e-02	7.034e-02
YAP1	-7.287e-02	1.847e-01
YEATS4	3.378e-03	9.510e-01
ZBTB2	-8.457e-03	8.778e-01
ZFHX3	1.213e-01	2.682e-02
ZNF217	2.489e-01	4.287e-06
ZNF471	-1.278e-01	1.963e-02
ZNF620	1.569e-01	4.106e-03
ZNF703	-8.535e-02	1.201e-01
ZNF750	-9.556e-02	8.165e-02
ZNRF3	1.488e-03	9.784e-01
ZRSR2	1.490e-01	6.436e-03
